"","vdmde1z","vdmde2z","vdmde3","vdmde4z","vdmde5z","vdmre1z","vdmre2z","ethlang","mplusid"
"650",0.699603313910353,-0.00013468906776294,1,0.545069368964814,0.333046871949398,0.999767549540929,0.266491572324385,3,881
"651",0.299735542584842,0.239800660160439,1,0.45419377166155,0.5829609335845,0.89978304623908,0.599748777714747,3,882
"652",0.899537199573108,0.599703684002742,1,0.999447355481133,-0.000171876897404828,0.999767549540929,0.799703100948965,3,883
"653",0.599636371078975,0.119832985546338,1,0.635944966268078,0.333046871949398,0.999767549540929,0.799703100948965,3,884
"654",-0.00016528590929023,-0.00013468906776294,1,0.181566979751759,-0.000171876897404828,0.499845033031685,0.466445895558602,3,885
"655",-0.00016528590929023,-0.00013468906776294,NA,-0.000184214854768318,-0.000171876897404828,0.54983728468261,0.533097336636675,3,886
"656",0.699603313910353,0.519725234260008,1,0.272442577055023,0.5829609335845,0.999767549540929,0.733051659870892,3,889
"657",0.499669428247598,0.279789885031806,1,0.272442577055023,0.5829609335845,0.999767549540929,0.733051659870892,3,890
"658",0.699603313910353,0.63969290887411,1,0.817696160874605,0.666265620796201,0.949775297890005,0.733051659870892,3,891
"659",0.599636371078975,0.279789885031806,1,0.817696160874605,0.333046871949398,0.949775297890005,0.599748777714747,3,892
"660",0.499669428247598,0.159822210417705,1,0.45419377166155,0.749570308007901,0.949775297890005,0.66640021879282,3,893
"661",0.79957025674173,0.35976833477454,1,0.363318174358287,0.499656246372799,0.999767549540929,0.93300598310511,3,894
"662",0.199768599753465,-0.00013468906776294,1,-0.000184214854768318,-0.000171876897404828,NA,NA,3,895
"663",0.599636371078975,0.279789885031806,1,0.908571758177869,0.333046871949398,0.999767549540929,0.733051659870892,3,896
"664",0.599636371078975,0.279789885031806,1,0.545069368964814,0.249742184737697,0.949775297890005,0.733051659870892,1,897
"665",0.599636371078975,0.599703684002742,1,0.726820563571342,0.5829609335845,0.999767549540929,0.93300598310511,3,898
"666",0.299735542584842,0.35976833477454,0,0.363318174358287,0.5829609335845,0.949775297890005,0.799703100948965,3,901
"667",0.79957025674173,0.399757559645907,1,0.45419377166155,0.916179682431303,0.999767549540929,0.93300598310511,3,902
"668",0.39970248541622,0.159822210417705,1,0.635944966268078,0.499656246372799,0.949775297890005,0.599748777714747,3,903
"669",-0.00016528590929023,-0.00013468906776294,NA,-0.000184214854768318,-0.000171876897404828,0.449852781380761,-0.000114191987905717,3,904
"670",0.499669428247598,0.559714459131375,1,0.45419377166155,0.666265620796201,0.999767549540929,0.733051659870892,3,905
"671",0.499669428247598,0.399757559645907,1,0.545069368964814,0.666265620796201,0.999767549540929,0.66640021879282,3,906
"672",0.699603313910353,0.279789885031806,1,0.999447355481133,0.333046871949398,0.999767549540929,0.866354542027038,3,907
"673",0.39970248541622,0.0798437606749711,1,0.363318174358287,0.416351559161099,0.849790794588156,0.733051659870892,3,908
"674",0.499669428247598,0.35976833477454,1,0.635944966268078,0.333046871949398,0.949775297890005,0.466445895558602,3,909
"675",0.79957025674173,0.199811435289072,1,0.272442577055023,0.249742184737697,0.949775297890005,0.39979445448053,3,910
"676",-0.00016528590929023,-0.00013468906776294,0,-0.000184214854768318,-0.000171876897404828,0.499845033031685,NA,3,911
"677",0.599636371078975,0.279789885031806,1,0.363318174358287,0.5829609335845,0.999767549540929,0.866354542027038,3,912
"678",0.299735542584842,-0.00013468906776294,1,-0.000184214854768318,-0.000171876897404828,0.849790794588156,NA,3,913
"679",-0.00016528590929023,NA,1,NA,NA,0.799798542937232,NA,3,914
"680",0.39970248541622,0.279789885031806,1,0.181566979751759,-0.000171876897404828,0.999767549540929,0.733051659870892,3,916
"681",0.699603313910353,0.519725234260008,1,0.545069368964814,-0.000171876897404828,0.949775297890005,0.866354542027038,3,917
"682",0.499669428247598,0.519725234260008,1,0.635944966268078,0.832874995219602,0.999767549540929,0.999657424183183,3,918
"683",NA,-0.00013468906776294,1,0.635944966268078,0.166437497525997,NA,0.533097336636675,3,919
"684",0.699603313910353,0.239800660160439,1,0.545069368964814,0.499656246372799,0.999767549540929,0.39979445448053,3,920
"685",0.299735542584842,NA,1,0.363318174358287,0.333046871949398,0.999767549540929,0.66640021879282,3,921
"686",0.599636371078975,0.399757559645907,1,0.545069368964814,0.333046871949398,0.89978304623908,0.799703100948965,3,922
"687",-0.00016528590929023,-0.00013468906776294,1,0.272442577055023,-0.000171876897404828,0.89978304623908,NA,1,923
"688",0.899537199573108,0.35976833477454,1,0.908571758177869,0.5829609335845,0.999767549540929,0.599748777714747,3,924
"689",0.899537199573108,0.439746784517274,1,0.635944966268078,0.749570308007901,0.999767549540929,0.93300598310511,3,925
"690",0.699603313910353,0.479736009388641,1,0.817696160874605,0.5829609335845,0.999767549540929,0.599748777714747,3,926
"691",0.499669428247598,0.199811435289072,1,0.363318174358287,0.333046871949398,0.949775297890005,0.466445895558602,3,928
"692",0.299735542584842,0.0798437606749711,1,0.181566979751759,0.666265620796201,0.999767549540929,0.733051659870892,3,929
"693",-0.00016528590929023,-0.00013468906776294,1,0.0906913824484954,-0.000171876897404828,0.699814039635383,0.333143013402457,3,930
"694",0.39970248541622,0.239800660160439,1,0.817696160874605,-0.000171876897404828,0.89978304623908,0.799703100948965,3,931
"695",0.499669428247598,0.319779109903173,1,0.635944966268078,0.333046871949398,0.849790794588156,0.66640021879282,3,932
"696",0.899537199573108,0.559714459131375,1,0.999447355481133,0.416351559161099,0.999767549540929,0.799703100948965,3,933
"697",0.699603313910353,NA,1,0.635944966268078,0.666265620796201,0.999767549540929,0.599748777714747,3,934
"698",0.199768599753465,0.399757559645907,1,0.181566979751759,0.5829609335845,0.949775297890005,0.866354542027038,3,935
"699",0.599636371078975,0.159822210417705,1,0.363318174358287,0.749570308007901,0.999767549540929,0.66640021879282,3,936
"700",0.599636371078975,0.35976833477454,1,0.726820563571342,-0.000171876897404828,0.999767549540929,0.733051659870892,3,937
"701",0.699603313910353,0.399757559645907,1,0.363318174358287,0.832874995219602,0.949775297890005,0.93300598310511,3,938
"702",0.299735542584842,NA,1,0.635944966268078,0.333046871949398,0.949775297890005,0.733051659870892,3,939
"703",0.79957025674173,0.599703684002742,1,0.726820563571342,0.5829609335845,0.999767549540929,0.93300598310511,3,940
"704",0.39970248541622,-0.00013468906776294,1,0.272442577055023,-0.000171876897404828,0.949775297890005,0.799703100948965,3,941
"705",0.79957025674173,0.759660583488211,1,0.45419377166155,0.416351559161099,0.999767549540929,0.93300598310511,3,942
"706",0.299735542584842,0.159822210417705,1,0.635944966268078,-0.000171876897404828,0.999767549540929,0.733051659870892,3,943
"707",0.699603313910353,0.319779109903173,0,0.635944966268078,0.749570308007901,0.999767549540929,0.93300598310511,3,944
"708",0.39970248541622,0.319779109903173,0,0.181566979751759,0.5829609335845,0.89978304623908,0.533097336636675,3,945
"709",0.499669428247598,0.199811435289072,1,0.45419377166155,0.666265620796201,0.999767549540929,0.733051659870892,3,946
"710",0.599636371078975,0.159822210417705,1,0.999447355481133,0.249742184737697,0.999767549540929,0.533097336636675,3,947
"711",0.79957025674173,NA,1,0.999447355481133,0.916179682431303,0.949775297890005,0.799703100948965,3,948
"712",0.699603313910353,0.119832985546338,1,0.363318174358287,0.249742184737697,0.999767549540929,0.466445895558602,3,950
"713",0.499669428247598,0.519725234260008,1,0.45419377166155,0.666265620796201,0.999767549540929,0.599748777714747,2,951
"714",0.599636371078975,0.239800660160439,1,0.45419377166155,0.499656246372799,0.849790794588156,0.466445895558602,2,952
"715",0.79957025674173,0.679682133745477,1,0.999447355481133,0.499656246372799,0.999767549540929,0.799703100948965,3,953
"716",0.299735542584842,0.399757559645907,1,0.545069368964814,0.416351559161099,0.89978304623908,0.733051659870892,3,954
"717",0.299735542584842,0.319779109903173,1,0.545069368964814,0.5829609335845,0.999767549540929,0.533097336636675,3,955
"718",0.699603313910353,0.439746784517274,1,0.635944966268078,0.749570308007901,0.949775297890005,0.66640021879282,3,956
"719",0.199768599753465,0.319779109903173,1,0.363318174358287,0.499656246372799,0.89978304623908,0.66640021879282,3,957
"720",0.299735542584842,-0.00013468906776294,1,-0.000184214854768318,0.416351559161099,0.949775297890005,0.599748777714747,3,958
"721",0.499669428247598,0.519725234260008,1,0.635944966268078,-0.000171876897404828,0.949775297890005,0.866354542027038,3,959
"722",0.499669428247598,0.159822210417705,1,0.908571758177869,0.499656246372799,0.799798542937232,0.733051659870892,3,960
"723",0.499669428247598,0.479736009388641,1,0.635944966268078,-0.000171876897404828,0.999767549540929,0.999657424183183,3,961
"724",0.199768599753465,0.119832985546338,1,0.0906913824484954,-0.000171876897404828,0.999767549540929,0.533097336636675,3,962
"725",0.79957025674173,0.479736009388641,1,0.45419377166155,0.5829609335845,0.999767549540929,0.799703100948965,1,963
"726",0.999504142404486,0.35976833477454,1,0.999447355481133,0.5829609335845,0.999767549540929,0.66640021879282,3,964
"727",0.79957025674173,0.279789885031806,1,0.999447355481133,0.499656246372799,0.999767549540929,0.599748777714747,1,965
"728",0.0998016569220874,-0.00013468906776294,0,-0.000184214854768318,-0.000171876897404828,0.89978304623908,0.533097336636675,1,966
"729",0.499669428247598,0.159822210417705,0,0.545069368964814,-0.000171876897404828,0.799798542937232,0.599748777714747,2,967
"730",0.299735542584842,NA,1,0.45419377166155,0.5829609335845,0.949775297890005,0.533097336636675,3,968
"731",0.79957025674173,-0.00013468906776294,1,0.363318174358287,-0.000171876897404828,0.999767549540929,0.733051659870892,3,969
"732",-0.00016528590929023,-0.00013468906776294,0,-0.000184214854768318,-0.000171876897404828,0.449852781380761,0.39979445448053,2,970
"733",0.499669428247598,0.479736009388641,1,0.181566979751759,0.499656246372799,0.999767549540929,0.733051659870892,1,971
"734",0.499669428247598,0.479736009388641,1,0.908571758177869,0.666265620796201,0.999767549540929,0.733051659870892,3,972
"735",0.199768599753465,0.239800660160439,0,0.363318174358287,0.333046871949398,0.89978304623908,0.733051659870892,3,973
"736",0.199768599753465,-0.00013468906776294,0,0.0906913824484954,-0.000171876897404828,0.599829536333534,0.599748777714747,3,974
"737",0.499669428247598,0.319779109903173,1,0.545069368964814,0.666265620796201,0.89978304623908,0.799703100948965,3,977
"738",0.499669428247598,-0.00013468906776294,1,0.635944966268078,0.499656246372799,0.949775297890005,0.599748777714747,2,978
"739",0.39970248541622,0.63969290887411,1,NA,-0.000171876897404828,0.999767549540929,0.93300598310511,3,981
"740",0.899537199573108,0.399757559645907,1,0.635944966268078,0.666265620796201,0.999767549540929,0.599748777714747,3,982
"741",0.899537199573108,0.439746784517274,1,0.635944966268078,0.499656246372799,0.999767549540929,0.866354542027038,3,983
"742",0.499669428247598,0.319779109903173,1,0.635944966268078,0.499656246372799,0.999767549540929,0.733051659870892,3,984
"743",0.699603313910353,0.599703684002742,1,0.908571758177869,-0.000171876897404828,0.999767549540929,0.866354542027038,3,985
"744",0.899537199573108,0.679682133745477,1,0.817696160874605,0.666265620796201,0.999767549540929,0.999657424183183,3,986
"745",0.39970248541622,0.439746784517274,1,0.726820563571342,0.749570308007901,0.949775297890005,0.733051659870892,3,987
"746",0.79957025674173,0.35976833477454,1,0.635944966268078,0.666265620796201,0.949775297890005,0.733051659870892,3,988
"747",-0.00016528590929023,-0.00013468906776294,0,-0.000184214854768318,-0.000171876897404828,0.449852781380761,0.799703100948965,3,989
"748",0.499669428247598,0.279789885031806,1,0.726820563571342,0.749570308007901,0.999767549540929,0.733051659870892,3,990
"749",0.499669428247598,0.199811435289072,1,0.45419377166155,0.333046871949398,0.999767549540929,0.66640021879282,3,991
"750",0.79957025674173,0.679682133745477,1,0.45419377166155,0.666265620796201,0.999767549540929,0.999657424183183,3,992
"751",0.0998016569220874,0.319779109903173,1,0.635944966268078,0.333046871949398,0.89978304623908,0.733051659870892,3,993
"752",0.599636371078975,0.479736009388641,1,0.908571758177869,0.5829609335845,0.949775297890005,0.93300598310511,3,994
"753",0.699603313910353,0.559714459131375,1,0.726820563571342,0.832874995219602,0.999767549540929,0.733051659870892,3,995
"754",0.999504142404486,0.559714459131375,1,0.817696160874605,0.916179682431303,0.999767549540929,0.866354542027038,3,996
"755",-0.00016528590929023,-0.00013468906776294,0,0.726820563571342,-0.000171876897404828,0.699814039635383,0.66640021879282,3,998
"756",0.79957025674173,0.0798437606749711,1,0.363318174358287,0.499656246372799,0.449852781380761,0.466445895558602,3,999
"757",0.699603313910353,0.519725234260008,1,0.45419377166155,0.333046871949398,0.949775297890005,0.866354542027038,3,1000
"758",0.499669428247598,0.279789885031806,1,0.999447355481133,0.832874995219602,0.949775297890005,0.599748777714747,3,1001
"759",0.599636371078975,0.63969290887411,1,0.817696160874605,0.832874995219602,0.999767549540929,0.999657424183183,3,1002
"760",0.79957025674173,0.0798437606749711,1,0.726820563571342,0.5829609335845,0.999767549540929,0.733051659870892,3,1003
"761",-0.00016528590929023,-0.00013468906776294,0,-0.000184214854768318,-0.000171876897404828,0.649821787984459,0.133188690168239,3,1004
"762",0.299735542584842,0.239800660160439,1,0.363318174358287,0.333046871949398,0.799798542937232,0.66640021879282,3,1005
"763",0.499669428247598,0.119832985546338,1,0.635944966268078,0.166437497525997,0.999767549540929,0.93300598310511,3,1006
"764",0.39970248541622,0.0798437606749711,1,0.545069368964814,0.166437497525997,0.999767549540929,0.733051659870892,3,1007
"765",0.79957025674173,0.679682133745477,1,0.726820563571342,0.5829609335845,0.999767549540929,0.799703100948965,3,1008
"766",0.499669428247598,0.159822210417705,1,0.999447355481133,0.499656246372799,0.999767549540929,0.599748777714747,3,1009
"767",0.499669428247598,0.519725234260008,1,0.817696160874605,0.5829609335845,0.999767549540929,0.733051659870892,3,1010
"768",0.299735542584842,0.199811435289072,1,0.726820563571342,0.5829609335845,0.949775297890005,0.333143013402457,3,1011
"769",0.299735542584842,0.119832985546338,1,0.635944966268078,0.5829609335845,0.949775297890005,0.799703100948965,3,1012
"770",-0.00016528590929023,-0.00013468906776294,0,0.635944966268078,0.666265620796201,0.799798542937232,0.599748777714747,3,1013
"771",0.699603313910353,0.319779109903173,1,0.635944966268078,0.249742184737697,0.999767549540929,0.799703100948965,3,1014
"772",0.0998016569220874,-0.00013468906776294,1,-0.000184214854768318,0.333046871949398,0.949775297890005,0.599748777714747,3,1015
"773",0.299735542584842,NA,1,0.545069368964814,0.499656246372799,0.699814039635383,0.866354542027038,3,1016
"774",0.39970248541622,0.399757559645907,1,0.635944966268078,-0.000171876897404828,0.999767549540929,0.866354542027038,3,1017
"775",0.499669428247598,0.119832985546338,1,0.545069368964814,0.5829609335845,0.949775297890005,0.466445895558602,3,1018
"776",0.699603313910353,0.399757559645907,1,0.999447355481133,0.666265620796201,0.999767549540929,0.66640021879282,3,1019
"777",-0.00016528590929023,0.119832985546338,1,0.363318174358287,-0.000171876897404828,0.949775297890005,0.533097336636675,3,1020
"778",0.499669428247598,0.159822210417705,1,0.45419377166155,0.916179682431303,0.999767549540929,0.66640021879282,3,1021
"779",0.39970248541622,0.399757559645907,1,0.363318174358287,-0.000171876897404828,0.799798542937232,0.66640021879282,3,1022
"780",0.39970248541622,0.199811435289072,1,0.726820563571342,0.249742184737697,0.999767549540929,0.733051659870892,3,1023
"781",0.899537199573108,0.679682133745477,1,0.999447355481133,0.832874995219602,0.999767549540929,0.93300598310511,3,1026
"782",0.79957025674173,0.439746784517274,1,0.545069368964814,0.499656246372799,0.999767549540929,0.66640021879282,3,1027
"783",-0.00016528590929023,0.0398545358036041,NA,-0.000184214854768318,-0.000171876897404828,0.599829536333534,0.199840131246312,3,1028
"784",0.599636371078975,0.399757559645907,1,0.999447355481133,0.666265620796201,0.949775297890005,0.799703100948965,3,1029
"785",0.499669428247598,0.399757559645907,1,0.45419377166155,0.416351559161099,0.89978304623908,0.66640021879282,3,1030
"786",0.39970248541622,0.319779109903173,0,-0.000184214854768318,0.416351559161099,0.799798542937232,0.599748777714747,3,1031
"787",0.599636371078975,0.719671358616844,1,0.999447355481133,0.749570308007901,0.999767549540929,0.93300598310511,3,1032
"788",-0.00016528590929023,-0.00013468906776294,1,-0.000184214854768318,-0.000171876897404828,0.799798542937232,0.266491572324385,3,1033
"789",0.699603313910353,0.319779109903173,1,0.908571758177869,0.499656246372799,0.999767549540929,0.866354542027038,3,1034
"790",0.79957025674173,0.559714459131375,1,0.999447355481133,0.499656246372799,0.999767549540929,0.999657424183183,3,1035
"791",0.699603313910353,0.35976833477454,1,0.363318174358287,0.499656246372799,0.949775297890005,0.733051659870892,3,1036
"792",0.899537199573108,0.63969290887411,1,0.999447355481133,-0.000171876897404828,0.999767549540929,0.733051659870892,3,1037
"793",0.39970248541622,0.159822210417705,1,0.181566979751759,-0.000171876897404828,0.949775297890005,0.533097336636675,3,1038
"794",0.79957025674173,0.0398545358036041,1,0.45419377166155,0.416351559161099,0.999767549540929,0.39979445448053,3,1039
"795",0.899537199573108,0.199811435289072,1,0.545069368964814,0.416351559161099,0.999767549540929,0.533097336636675,3,1040
"796",0.899537199573108,0.35976833477454,1,0.635944966268078,0.499656246372799,0.999767549540929,0.533097336636675,1,1041
"797",0.79957025674173,0.35976833477454,1,0.999447355481133,0.5829609335845,0.999767549540929,0.733051659870892,3,1043
"798",0.299735542584842,0.439746784517274,1,0.726820563571342,0.5829609335845,0.89978304623908,0.866354542027038,3,1045
"799",0.599636371078975,0.319779109903173,1,0.726820563571342,0.5829609335845,0.999767549540929,0.733051659870892,3,1048
"800",-0.00016528590929023,-0.00013468906776294,0,-0.000184214854768318,-0.000171876897404828,0.749806291286307,NA,3,1049
"801",0.599636371078975,0.279789885031806,1,0.363318174358287,0.249742184737697,0.999767549540929,0.799703100948965,3,1050
"802",0.599636371078975,0.479736009388641,1,0.908571758177869,0.499656246372799,0.999767549540929,0.999657424183183,3,1051
"803",0.299735542584842,0.0398545358036041,1,0.181566979751759,0.5829609335845,0.999767549540929,0.599748777714747,3,1052
"804",0.79957025674173,0.519725234260008,1,0.635944966268078,0.666265620796201,0.999767549540929,0.866354542027038,3,1053
"805",0.299735542584842,-0.00013468906776294,1,0.272442577055023,-0.000171876897404828,0.54983728468261,0.66640021879282,1,1055
"806",0.79957025674173,0.399757559645907,1,0.999447355481133,0.5829609335845,0.999767549540929,0.93300598310511,3,1058
"807",0.599636371078975,-0.00013468906776294,1,0.272442577055023,-0.000171876897404828,0.949775297890005,0.39979445448053,1,1059
"808",0.699603313910353,0.439746784517274,1,0.635944966268078,0.5829609335845,0.999767549540929,0.533097336636675,3,1061
"809",0.39970248541622,0.0798437606749711,0,0.45419377166155,0.249742184737697,0.999767549540929,0.39979445448053,3,1062
"810",0.199768599753465,0.119832985546338,1,0.635944966268078,-0.000171876897404828,0.999767549540929,0.533097336636675,3,1063
"811",0.599636371078975,0.399757559645907,1,0.999447355481133,0.666265620796201,0.999767549540929,0.733051659870892,3,1064
"812",0.499669428247598,0.599703684002742,1,0.635944966268078,0.499656246372799,0.999767549540929,0.93300598310511,3,1065
"813",0.899537199573108,0.319779109903173,1,0.726820563571342,0.5829609335845,0.999767549540929,0.66640021879282,3,1066
"814",0.499669428247598,NA,1,0.545069368964814,0.166437497525997,0.999767549540929,0.999657424183183,3,1067
"815",0.0998016569220874,-0.00013468906776294,1,0.726820563571342,0.166437497525997,0.89978304623908,0.333143013402457,3,1068
"816",-0.00016528590929023,-0.00013468906776294,0,0.181566979751759,-0.000171876897404828,0.89978304623908,0.533097336636675,3,1069
"817",0.599636371078975,0.399757559645907,1,0.817696160874605,0.666265620796201,0.999767549540929,0.733051659870892,3,1070
"818",0.699603313910353,0.679682133745477,0,0.817696160874605,-0.000171876897404828,0.999767549540929,0.93300598310511,3,1071
"819",0.899537199573108,0.159822210417705,1,0.999447355481133,0.749570308007901,0.999767549540929,0.466445895558602,3,1072
"820",0.699603313910353,0.159822210417705,1,0.45419377166155,0.416351559161099,0.999767549540929,0.533097336636675,3,1074
"821",0.39970248541622,0.159822210417705,0,0.181566979751759,0.499656246372799,0.849790794588156,0.733051659870892,3,1075
"822",0.39970248541622,0.319779109903173,1,0.363318174358287,0.166437497525997,0.89978304623908,0.599748777714747,3,1076
"823",0.499669428247598,0.119832985546338,0,0.545069368964814,0.666265620796201,0.949775297890005,0.39979445448053,3,1077
"824",0.499669428247598,0.399757559645907,1,0.908571758177869,0.5829609335845,0.949775297890005,0.799703100948965,3,1078
"825",0.499669428247598,0.239800660160439,1,0.363318174358287,0.832874995219602,0.999767549540929,0.866354542027038,3,1079
"826",-0.00016528590929023,-0.00013468906776294,0,-0.000184214854768318,-0.000171876897404828,0.499845033031685,0.39979445448053,3,1080
"827",0.499669428247598,-0.00013468906776294,1,0.45419377166155,0.499656246372799,0.999767549540929,0.866354542027038,3,1081
"828",0.599636371078975,-0.00013468906776294,1,0.545069368964814,-0.000171876897404828,0.949775297890005,0.866354542027038,3,1082
"829",0.499669428247598,0.559714459131375,1,0.545069368964814,0.499656246372799,0.999767549540929,0.733051659870892,3,1083
"830",0.599636371078975,0.559714459131375,1,0.45419377166155,0.5829609335845,0.999767549540929,0.733051659870892,3,1084
"831",0.0998016569220874,-0.00013468906776294,1,0.181566979751759,0.5829609335845,0.89978304623908,0.333143013402457,3,1085
"832",0.299735542584842,0.0798437606749711,1,0.635944966268078,-0.000171876897404828,0.799798542937232,0.66640021879282,3,1086
"833",0.899537199573108,0.479736009388641,1,0.545069368964814,0.749570308007901,0.999767549540929,0.866354542027038,3,1087
"834",0.699603313910353,0.559714459131375,1,0.45419377166155,0.416351559161099,0.89978304623908,0.599748777714747,3,1088
"835",0.39970248541622,0.199811435289072,1,0.726820563571342,0.749570308007901,0.999767549540929,0.733051659870892,3,1089
"836",-0.00016528590929023,-0.00013468906776294,0,0.272442577055023,-0.000171876897404828,0.699814039635383,NA,3,1090
"837",-0.00016528590929023,-0.00013468906776294,1,0.363318174358287,-0.000171876897404828,0.949775297890005,0.799703100948965,1,1091
"838",0.499669428247598,0.319779109903173,1,0.635944966268078,0.5829609335845,0.999767549540929,0.66640021879282,3,1094
"839",0.499669428247598,0.239800660160439,1,0.635944966268078,0.333046871949398,0.949775297890005,0.599748777714747,3,1095
"840",0.599636371078975,0.599703684002742,1,0.635944966268078,0.499656246372799,0.949775297890005,0.733051659870892,3,1096
"841",0.199768599753465,-0.00013468906776294,1,0.817696160874605,0.499656246372799,0.999767549540929,0.733051659870892,3,1097
"842",0.699603313910353,0.239800660160439,1,0.817696160874605,0.5829609335845,0.999767549540929,0.799703100948965,3,1098
"843",0.39970248541622,-0.00013468906776294,1,0.999447355481133,-0.000171876897404828,0.799798542937232,0.799703100948965,3,1099
"844",0.599636371078975,0.319779109903173,1,0.181566979751759,0.832874995219602,0.949775297890005,0.66640021879282,3,1100
"845",0.699603313910353,0.679682133745477,1,0.181566979751759,-0.000171876897404828,0.999767549540929,0.66640021879282,3,1101
"846",0.599636371078975,0.519725234260008,1,0.0906913824484954,0.249742184737697,0.89978304623908,0.733051659870892,3,1102
"847",-0.00016528590929023,-0.00013468906776294,0,-0.000184214854768318,-0.000171876897404828,0.699814039635383,-0.000114191987905717,3,1103
"848",0.699603313910353,0.0798437606749711,1,0.635944966268078,-0.000171876897404828,0.949775297890005,0.799703100948965,3,1104
"849",0.699603313910353,0.239800660160439,1,0.726820563571342,0.666265620796201,0.999767549540929,0.93300598310511,3,1105
"850",0.699603313910353,0.599703684002742,1,0.817696160874605,0.832874995219602,0.999767549540929,0.733051659870892,3,1106
"851",0.199768599753465,0.159822210417705,1,0.545069368964814,0.666265620796201,0.999767549540929,0.39979445448053,3,1107
"852",-0.00016528590929023,0.399757559645907,1,NA,0.416351559161099,NA,0.533097336636675,3,1109
"853",0.699603313910353,0.719671358616844,1,0.908571758177869,0.832874995219602,0.999767549540929,0.93300598310511,3,1110
"854",0.199768599753465,0.199811435289072,1,0.45419377166155,0.5829609335845,0.89978304623908,0.93300598310511,3,1111
"855",0.0998016569220874,-0.00013468906776294,1,-0.000184214854768318,-0.000171876897404828,0.949775297890005,0.0665372490901668,3,1112
"856",0.499669428247598,0.319779109903173,1,0.545069368964814,0.5829609335845,0.949775297890005,0.799703100948965,3,1113
"857",0.699603313910353,0.199811435289072,1,0.999447355481133,0.666265620796201,0.799798542937232,0.599748777714747,3,1114
"858",0.699603313910353,NA,1,0.45419377166155,0.749570308007901,0.999767549540929,0.866354542027038,3,1115
"859",0.599636371078975,0.159822210417705,1,0.363318174358287,0.499656246372799,0.949775297890005,0.733051659870892,3,1116
"860",0.499669428247598,0.319779109903173,1,0.635944966268078,0.416351559161099,0.999767549540929,0.799703100948965,1,1118
"861",0.39970248541622,0.519725234260008,1,0.363318174358287,-0.000171876897404828,0.89978304623908,0.733051659870892,3,1119
"862",0.499669428247598,0.399757559645907,1,0.45419377166155,-0.000171876897404828,0.949775297890005,0.93300598310511,3,1120
"863",0.79957025674173,0.279789885031806,1,0.999447355481133,0.499656246372799,0.999767549540929,0.733051659870892,3,1121
"864",0.79957025674173,0.439746784517274,1,0.545069368964814,0.832874995219602,0.999767549540929,0.866354542027038,3,1122
"865",0.499669428247598,0.439746784517274,1,0.817696160874605,-0.000171876897404828,0.849790794588156,0.93300598310511,3,1123
"866",0.499669428247598,0.279789885031806,1,0.817696160874605,0.666265620796201,0.999767549540929,0.93300598310511,3,1124
"867",0.699603313910353,0.35976833477454,1,0.635944966268078,0.666265620796201,0.89978304623908,0.733051659870892,3,1125
"868",0.899537199573108,0.599703684002742,1,0.45419377166155,0.499656246372799,0.999767549540929,0.799703100948965,3,1126
"869",0.39970248541622,NA,1,0.999447355481133,0.5829609335845,0.999767549540929,0.799703100948965,3,1127
"870",0.699603313910353,0.35976833477454,1,0.363318174358287,0.416351559161099,0.89978304623908,0.733051659870892,2,1128
"871",0.79957025674173,0.479736009388641,1,0.999447355481133,0.249742184737697,0.999767549540929,0.733051659870892,3,1131
"872",0.79957025674173,0.159822210417705,1,0.726820563571342,0.249742184737697,0.999767549540929,0.733051659870892,3,1132
"873",0.79957025674173,0.63969290887411,1,0.635944966268078,0.832874995219602,0.999767549540929,0.866354542027038,3,1133
"874",0.999504142404486,0.63969290887411,1,0.635944966268078,0.666265620796201,0.999767549540929,0.93300598310511,3,1134
"875",0.599636371078975,0.0398545358036041,0,0.635944966268078,0.333046871949398,0.949775297890005,0.93300598310511,3,1135
"876",0.699603313910353,0.479736009388641,1,0.272442577055023,0.416351559161099,0.999767549540929,0.999657424183183,3,1136
"877",0.39970248541622,0.439746784517274,1,0.545069368964814,0.749570308007901,0.999767549540929,0.66640021879282,3,1137
"878",0.599636371078975,0.479736009388641,1,0.817696160874605,0.416351559161099,0.999767549540929,0.866354542027038,3,1138
"879",0.79957025674173,0.479736009388641,1,0.726820563571342,-0.000171876897404828,0.949775297890005,0.93300598310511,3,1139
"880",0.899537199573108,0.35976833477454,1,0.999447355481133,0.5829609335845,0.949775297890005,0.66640021879282,3,1140
"881",0.199768599753465,0.319779109903173,1,0.817696160874605,0.499656246372799,0.999767549540929,0.599748777714747,3,1142
"882",0.599636371078975,0.279789885031806,1,0.45419377166155,0.499656246372799,0.999767549540929,0.599748777714747,3,1143
"883",0.39970248541622,0.279789885031806,1,0.363318174358287,0.416351559161099,0.749806291286307,0.999657424183183,3,1144
"884",0.899537199573108,-0.00013468906776294,1,0.272442577055023,0.749570308007901,0.999767549540929,0.599748777714747,3,1145
"885",0.39970248541622,0.35976833477454,1,0.45419377166155,0.832874995219602,0.999767549540929,0.866354542027038,3,1146
"886",0.699603313910353,-0.00013468906776294,1,0.726820563571342,0.249742184737697,0.999767549540929,0.333143013402457,3,1147
"887",0.79957025674173,0.519725234260008,1,0.726820563571342,0.916179682431303,0.999767549540929,0.66640021879282,3,1148
"888",0.899537199573108,NA,1,0.635944966268078,0.749570308007901,0.999767549540929,0.799703100948965,3,1149
